	index	user	waktu	Sentimen	lokasi	komentar	clean	tokenize	slankword	stopword	stemming
642	646	Rio Wija (wijapuccino)	5 tahun lalu	Positif	air terjun teroan	Air Terjun yang unik karena aliran airnya langsung menuju ke laut. Termasuk wisata 2 in 1 karena selain air terjun kita juga bisa menikmati pantainya. Nilai tambahnya air terjun ini terletak tidak jauh dari jalan raya.	Air Terjun yang unik karena aliran airnya langsung menuju ke laut Termasuk wisata  in  karena selain air terjun kita juga bisa menikmati pantainya Nilai tambahnya air terjun ini terletak tidak jauh dari jalan raya	['air', 'terjun', 'yang', 'unik', 'karena', 'aliran', 'airnya', 'langsung', 'menuju', 'ke', 'laut', 'termasuk', 'wisata', 'in', 'karena', 'selain', 'air', 'terjun', 'kita', 'juga', 'bisa', 'menikmati', 'pantainya', 'nilai', 'tambahnya', 'air', 'terjun', 'ini', 'terletak', 'tidak', 'jauh', 'dari', 'jalan', 'raya']	['air', 'terjun', 'yang', 'unik', 'karena', 'aliran', 'airnya', 'langsung', 'menuju', 'ke', 'laut', 'termasuk', 'wisata', 'ini', 'karena', 'selain', 'air', 'terjun', 'kita', 'juga', 'bisa', 'menikmati', 'pantainya', 'nilai', 'tambahnya', 'air', 'terjun', 'ini', 'terletak', 'tidak', 'jauh', 'dari', 'jalan', 'raya']	['air', 'terjun', 'unik', 'aliran', 'airnya', 'langsung', 'laut', 'wisata', 'air', 'terjun', 'menikmati', 'pantainya', 'nilai', 'air', 'terjun', 'terletak', 'jalan', 'raya']	['air', 'terjun', 'unik', 'alir', 'air', 'langsung', 'laut', 'wisata', 'air', 'terjun', 'nikmat', 'pantai', 'nilai', 'air', 'terjun', 'letak', 'jalan', 'raya']
643	647	nur faizal lisanto	5 tahun lalu	Positif	air terjun teroan	Air terjun langsung ke pantai.. menakjubkan.. kereen	Air terjun langsung ke pantai menakjubkan kereen	['air', 'terjun', 'langsung', 'ke', 'pantai', 'menakjubkan', 'kereen']	['air', 'terjun', 'langsung', 'ke', 'pantai', 'menakjubkan', 'keren']	['air', 'terjun', 'langsung', 'pantai', 'menakjubkan', 'keren']	['air', 'terjun', 'langsung', 'pantai', 'takjub', 'keren']
644	648	Ilham Afandi	5 tahun lalu	Positif	air terjun teroan	Berada di arah timur Ketapang Daya hampir mendekati Ketapang bagian Timur. Letak geografis yang mumpuni membuat para travellers yang hendak pergi ke air terjun ini menjadi lebih mudah untuk dilalui. Sejalan dengan masyarakat disekitar ?	Berada di arah timur Ketapang Daya hampir mendekati Ketapang bagian Timur Letak geografis yang mumpuni membuat para travellers yang hendak pergi ke air terjun ini menjadi lebih mudah untuk dilalui Sejalan dengan masyarakat disekitar	['berada', 'di', 'arah', 'timur', 'ketapang', 'daya', 'hampir', 'mendekati', 'ketapang', 'bagian', 'timur', 'letak', 'geografis', 'yang', 'mumpuni', 'membuat', 'para', 'travellers', 'yang', 'hendak', 'pergi', 'ke', 'air', 'terjun', 'ini', 'menjadi', 'lebih', 'mudah', 'untuk', 'dilalui', 'sejalan', 'dengan', 'masyarakat', 'disekitar']	['berada', 'di', 'arah', 'timur', 'ketapang', 'daya', 'hampir', 'mendekati', 'ketapang', 'bagian', 'timur', 'letak', 'geografis', 'yang', 'mumpuni', 'membuat', 'para', 'travellers', 'yang', 'hendak', 'pergi', 'ke', 'air', 'terjun', 'ini', 'menjadi', 'lebih', 'mudah', 'untuk', 'dilalui', 'sejalan', 'dengan', 'masyarakat', 'disekitar']	['arah', 'timur', 'ketapang', 'daya', 'mendekati', 'ketapang', 'timur', 'letak', 'geografis', 'mumpuni', 'travellers', 'pergi', 'air', 'terjun', 'mudah', 'sejalan', 'masyarakat', 'disekitar']	['arah', 'timur', 'ketapang', 'daya', 'dekat', 'ketapang', 'timur', 'letak', 'geografis', 'mumpuni', 'travellers', 'pergi', 'air', 'terjun', 'mudah', 'jalan', 'masyarakat', 'sekitar']
645	649	Fathoni	5 tahun lalu	Positif	air terjun teroan	"Sabtu kmarin kesini... Oke lah.. Namun langit tak menampilkan warna senja nya.

Btw Sarung ku ketinggalan di Mushola hhiks,  tapi tak apalah mungkin ditakdirkan ?"	Sabtu kmarin kesini Oke lah Namun langit tak menampilkan warna senja nyaBtw Sarung ku ketinggalan di Mushola hhiks tapi tak apalah mungkin ditakdirkan	['sabtu', 'kmarin', 'kesini', 'oke', 'lah', 'namun', 'langit', 'tak', 'menampilkan', 'warna', 'senja', 'nyabtw', 'sarung', 'ku', 'ketinggalan', 'di', 'mushola', 'hhiks', 'tapi', 'tak', 'apalah', 'mungkin', 'ditakdirkan']	['sabtu', 'kemarin', 'kesini', 'oke', 'lah', 'namun', 'langit', 'tak', 'menampilkan', 'warna', 'senja', 'nyabtw', 'sarung', 'ku', 'ketinggalan', 'di', 'mushola', 'hhiks', 'tapi', 'tak', 'apalah', 'mungkin', 'ditakdirkan']	['sabtu', 'kemarin', 'kesini', 'oke', 'langit', 'menampilkan', 'warna', 'senja', 'nyabtw', 'sarung', 'ku', 'ketinggalan', 'mushola', 'hhiks', 'apalah', 'ditakdirkan']	['sabtu', 'kemarin', 'kesini', 'oke', 'langit', 'tampil', 'warna', 'senja', 'nyabtw', 'sarung', 'ku', 'tinggal', 'mushola', 'hhiks', 'apa', 'takdir']
646	650	Gatot Arie	5 tahun lalu	Positif	air terjun teroan	Jangan Pernah Lelah Mencintai IndONEsia	Jangan Pernah Lelah Mencintai IndONEsia	['jangan', 'pernah', 'lelah', 'mencintai', 'indonesia']	['jangan', 'pernah', 'lelah', 'mencintai', 'indonesia']	['lelah', 'mencintai', 'indonesia']	['lelah', 'cinta', 'indonesia']
647	651	Hammada Syarif	5 tahun lalu	Positif	air terjun teroan	Satu-satunya Air Terjun di Kabupaten Sampang, dan Pulau Madura. ada tempat parkirnya, untuk bukanya dari pagi sampai sore, bisa mendirikan tenda. spot sunset dan ada juga yang menjual makanan disana.	Satusatunya Air Terjun di Kabupaten Sampang dan Pulau Madura ada tempat parkirnya untuk bukanya dari pagi sampai sore bisa mendirikan tenda spot sunset dan ada juga yang menjual makanan disana	['satusatunya', 'air', 'terjun', 'di', 'kabupaten', 'sampang', 'dan', 'pulau', 'madura', 'ada', 'tempat', 'parkirnya', 'untuk', 'bukanya', 'dari', 'pagi', 'sampai', 'sore', 'bisa', 'mendirikan', 'tenda', 'spot', 'sunset', 'dan', 'ada', 'juga', 'yang', 'menjual', 'makanan', 'disana']	['satusatunya', 'air', 'terjun', 'di', 'kabupaten', 'sampang', 'dan', 'pulau', 'madura', 'ada', 'tempat', 'parkirnya', 'untuk', 'bukanya', 'dari', 'pagi', 'sampai', 'sore', 'bisa', 'mendirikan', 'tenda', 'spot', 'sunset', 'dan', 'ada', 'juga', 'yang', 'menjual', 'makanan', 'disana']	['satusatunya', 'air', 'terjun', 'kabupaten', 'sampang', 'pulau', 'madura', 'parkirnya', 'bukanya', 'pagi', 'sore', 'mendirikan', 'tenda', 'spot', 'sunset', 'menjual', 'makanan', 'disana']	['satusatunya', 'air', 'terjun', 'kabupaten', 'sampang', 'pulau', 'madura', 'parkir', 'buka', 'pagi', 'sore', 'diri', 'tenda', 'spot', 'sunset', 'jual', 'makan', 'sana']
648	652	abidizaky	5 tahun lalu	Positif	air terjun teroan	Sekarang untuk tempat parkir dan rute ke toroan sudah gampang	Sekarang untuk tempat parkir dan rute ke toroan sudah gampang	['sekarang', 'untuk', 'tempat', 'parkir', 'dan', 'rute', 'ke', 'toroan', 'sudah', 'gampang']	['sekarang', 'untuk', 'tempat', 'parkir', 'dan', 'rute', 'ke', 'toroan', 'sudah', 'gampang']	['parkir', 'rute', 'toroan', 'gampang']	['parkir', 'rute', 'toro', 'gampang']
649	653	Irfan Afandi	5 tahun lalu	Positif	air terjun teroan	Tempat terbaik buat sunrise sunset	Tempat terbaik buat sunrise sunset	['tempat', 'terbaik', 'buat', 'sunrise', 'sunset']	['tempat', 'terbaik', 'buat', 'sunrise', 'sunset']	['terbaik', 'sunrise', 'sunset']	['baik', 'sunrise', 'sunset']
650	654	Ismi Sari	5 tahun lalu	Positif	air terjun teroan	Tempatnya dikelola dengan baik... Semoga seterusnya begitu...	Tempatnya dikelola dengan baik Semoga seterusnya begitu	['tempatnya', 'dikelola', 'dengan', 'baik', 'semoga', 'seterusnya', 'begitu']	['tempatnya', 'dikelola', 'dengan', 'baik', 'semoga', 'seterusnya', 'begitu']	['tempatnya', 'dikelola', 'semoga']	['tempat', 'kelola', 'moga']
651	655	dedy bendot	5 tahun lalu	Positif	air terjun teroan	Air terjun kebanggaan masyarakat sampang pada umumnya, dan masyarakat Ketapang pada khususnya. Lokasi sudah mulai banyak perkembangan, sudah terkelola dengan baik.	Air terjun kebanggaan masyarakat sampang pada umumnya dan masyarakat Ketapang pada khususnya Lokasi sudah mulai banyak perkembangan sudah terkelola dengan baik	['air', 'terjun', 'kebanggaan', 'masyarakat', 'sampang', 'pada', 'umumnya', 'dan', 'masyarakat', 'ketapang', 'pada', 'khususnya', 'lokasi', 'sudah', 'mulai', 'banyak', 'perkembangan', 'sudah', 'terkelola', 'dengan', 'baik']	['air', 'terjun', 'kebanggaan', 'masyarakat', 'sampang', 'pada', 'umumnya', 'dan', 'masyarakat', 'ketapang', 'pada', 'khususnya', 'lokasi', 'sudah', 'mulai', 'banyak', 'perkembangan', 'sudah', 'terkelola', 'dengan', 'baik']	['air', 'terjun', 'kebanggaan', 'masyarakat', 'sampang', 'masyarakat', 'ketapang', 'lokasi', 'perkembangan', 'terkelola']	['air', 'terjun', 'bangga', 'masyarakat', 'sampang', 'masyarakat', 'ketapang', 'lokasi', 'kembang', 'kelola']
652	656	Akhmad Firmansyah	5 tahun lalu	Positif	air terjun teroan	Amazing banget air terjun bertemu langsung dengan laut lepas, dan airnya yang jernih memanjakan mata setiap wisatawan yang hadir	Amazing banget air terjun bertemu langsung dengan laut lepas dan airnya yang jernih memanjakan mata setiap wisatawan yang hadir	['amazing', 'banget', 'air', 'terjun', 'bertemu', 'langsung', 'dengan', 'laut', 'lepas', 'dan', 'airnya', 'yang', 'jernih', 'memanjakan', 'mata', 'setiap', 'wisatawan', 'yang', 'hadir']	['amazing', 'banget', 'air', 'terjun', 'bertemu', 'langsung', 'dengan', 'laut', 'lepas', 'dan', 'airnya', 'yang', 'jernih', 'memanjakan', 'mata', 'setiap', 'wisatawan', 'yang', 'hadir']	['amazing', 'banget', 'air', 'terjun', 'bertemu', 'langsung', 'laut', 'lepas', 'airnya', 'jernih', 'memanjakan', 'mata', 'wisatawan', 'hadir']	['amazing', 'banget', 'air', 'terjun', 'temu', 'langsung', 'laut', 'lepas', 'air', 'jernih', 'manja', 'mata', 'wisatawan', 'hadir']
653	657	Pangky Aja	5 tahun lalu	Positif	air terjun teroan	"Akses mudah
Tempat sangat mengesankan
Tapi sayang,karena dipesisir cuaca agak panas ?"	Akses mudahTempat sangat mengesankanTapi sayangkarena dipesisir cuaca agak panas	['akses', 'mudahtempat', 'sangat', 'mengesankantapi', 'sayangkarena', 'dipesisir', 'cuaca', 'agak', 'panas']	['akses', 'mudahtempat', 'sangat', 'mengesankantapi', 'sayangkarena', 'dipesisir', 'cuaca', 'agak', 'panas']	['akses', 'mudahtempat', 'mengesankantapi', 'sayangkarena', 'dipesisir', 'cuaca', 'panas']	['akses', 'mudahtempat', 'mengesankantapi', 'sayangkarena', 'pesisir', 'cuaca', 'panas']
654	658	Adam Taufan	5 tahun lalu	Positif	air terjun teroan	Tempatnya masih alami. Sip banget tempat parkirnya nyaman sayang tempat jualan makanan cuman sedikit. Kalau bisa bawa perbekalan dulu sebelum menuju kesini	Tempatnya masih alami Sip banget tempat parkirnya nyaman sayang tempat jualan makanan cuman sedikit Kalau bisa bawa perbekalan dulu sebelum menuju kesini	['tempatnya', 'masih', 'alami', 'sip', 'banget', 'tempat', 'parkirnya', 'nyaman', 'sayang', 'tempat', 'jualan', 'makanan', 'cuman', 'sedikit', 'kalau', 'bisa', 'bawa', 'perbekalan', 'dulu', 'sebelum', 'menuju', 'kesini']	['tempatnya', 'masih', 'alami', 'sip', 'banget', 'tempat', 'parkirnya', 'nyaman', 'sayang', 'tempat', 'jualan', 'makanan', 'cuman', 'sedikit', 'kalau', 'bisa', 'bawa', 'perbekalan', 'dulu', 'sebelum', 'menuju', 'kesini']	['tempatnya', 'alami', 'sip', 'banget', 'parkirnya', 'nyaman', 'sayang', 'jualan', 'makanan', 'cuman', 'bawa', 'perbekalan', 'kesini']	['tempat', 'alami', 'sip', 'banget', 'parkir', 'nyaman', 'sayang', 'jual', 'makan', 'cuman', 'bawa', 'bekal', 'kesini']
655	659	Tuan Kuda	5 tahun lalu	Negatif	air terjun teroan	Sebaiknya wisata alam biarlah tetap alami, tanpa perlu dibangun ini itu. Bangunan malah bikin rusak	Sebaiknya wisata alam biarlah tetap alami tanpa perlu dibangun ini itu Bangunan malah bikin rusak	['sebaiknya', 'wisata', 'alam', 'biarlah', 'tetap', 'alami', 'tanpa', 'perlu', 'dibangun', 'ini', 'itu', 'bangunan', 'malah', 'bikin', 'rusak']	['sebaiknya', 'wisata', 'alam', 'biarlah', 'tetap', 'alami', 'tanpa', 'perlu', 'dibangun', 'ini', 'itu', 'bangunan', 'malah', 'bikin', 'rusak']	['wisata', 'alam', 'biarlah', 'alami', 'dibangun', 'bangunan', 'rusak']	['wisata', 'alam', 'biar', 'alami', 'bangun', 'bangun', 'rusak']
656	660	aditya wicaksono	5 tahun lalu	Negatif	air terjun teroan	Lumayan buat refreshing. Tapi naik turun tangga menuju spotnya cukup menguras tenaga haha..	Lumayan buat refreshing Tapi naik turun tangga menuju spotnya cukup menguras tenaga haha	['lumayan', 'buat', 'refreshing', 'tapi', 'naik', 'turun', 'tangga', 'menuju', 'spotnya', 'cukup', 'menguras', 'tenaga', 'haha']	['lumayan', 'buat', 'refreshing', 'tapi', 'naik', 'turun', 'tangga', 'menuju', 'spotnya', 'cukup', 'menguras', 'tenaga', 'haha']	['lumayan', 'refreshing', 'turun', 'tangga', 'spotnya', 'menguras', 'tenaga', 'haha']	['lumayan', 'refreshing', 'turun', 'tangga', 'spotnya', 'uras', 'tenaga', 'haha']
657	661	Imam Geniuez	5 tahun lalu	Positif	air terjun teroan	Menurut saya cakep banget klo sore pemandangan nya sangat mendukung sekali	Menurut saya cakep banget klo sore pemandangan nya sangat mendukung sekali	['menurut', 'saya', 'cakep', 'banget', 'klo', 'sore', 'pemandangan', 'nya', 'sangat', 'mendukung', 'sekali']	['menurut', 'saya', 'cakep', 'banget', 'kalo', 'sore', 'pemandangan', 'nya', 'sangat', 'mendukung', 'sekali']	['cakep', 'banget', 'sore', 'pemandangan', 'mendukung']	['cakep', 'banget', 'sore', 'pandang', 'dukung']
658	662	Budi Asisi	5 tahun lalu	Positif	air terjun teroan	"Nampak beberapa nelayan dan pemancing
Ada tulisan dilarang mandi?? di air terjun ?"	Nampak beberapa nelayan dan pemancingAda tulisan dilarang mandi di air terjun	['nampak', 'beberapa', 'nelayan', 'dan', 'pemancingada', 'tulisan', 'dilarang', 'mandi', 'di', 'air', 'terjun']	['menampak', 'beberapa', 'nelayan', 'dan', 'pemancingada', 'tulisan', 'dilarang', 'mandi', 'di', 'air', 'terjun']	['menampak', 'nelayan', 'pemancingada', 'tulisan', 'dilarang', 'mandi', 'air', 'terjun']	['tampak', 'nelayan', 'pemancingada', 'tulis', 'larang', 'mandi', 'air', 'terjun']
659	663	Edi Kurniadi	5 tahun lalu	Negatif	air terjun teroan	Panorama alamnya lumayan, sayangnya pantainya karang semua. Pasirnya dikeruk warga dan dijual	Panorama alamnya lumayan sayangnya pantainya karang semua Pasirnya dikeruk warga dan dijual	['panorama', 'alamnya', 'lumayan', 'sayangnya', 'pantainya', 'karang', 'semua', 'pasirnya', 'dikeruk', 'warga', 'dan', 'dijual']	['panorama', 'alamnya', 'lumayan', 'sayangnya', 'pantainya', 'karang', 'semua', 'pasirnya', 'dikeruk', 'warga', 'dan', 'dijual']	['panorama', 'alamnya', 'lumayan', 'sayangnya', 'pantainya', 'karang', 'pasirnya', 'dikeruk', 'warga', 'dijual']	['panorama', 'alam', 'lumayan', 'sayang', 'pantai', 'karang', 'pasir', 'keruk', 'warga', 'jual']
660	664	satrya tama	5 tahun lalu	Positif	air terjun teroan	Bagi pecinta alam cocok ya,tapi kalau habis hujan harap hati hati?? ?	Bagi pecinta alam cocok yatapi kalau habis hujan harap hati hati	['bagi', 'pecinta', 'alam', 'cocok', 'yatapi', 'kalau', 'habis', 'hujan', 'harap', 'hati', 'hati']	['bagi', 'pecinta', 'alam', 'cocok', 'yatapi', 'kalau', 'habis', 'hujan', 'harap', 'hati', 'hati']	['pecinta', 'alam', 'cocok', 'yatapi', 'habis', 'hujan', 'harap', 'hati', 'hati']	['cinta', 'alam', 'cocok', 'yatapi', 'habis', 'hujan', 'harap', 'hati', 'hati']
661	665	Susmiari S. Pd	5 tahun lalu	Positif	air terjun teroan	Air terjun menuju laut..  Cipratan jatuhnya air... Sejuk..	Air terjun menuju laut Cipratan jatuhnya air Sejuk	['air', 'terjun', 'menuju', 'laut', 'cipratan', 'jatuhnya', 'air', 'sejuk']	['air', 'terjun', 'menuju', 'laut', 'cipratan', 'jatuhnya', 'air', 'sejuk']	['air', 'terjun', 'laut', 'cipratan', 'jatuhnya', 'air', 'sejuk']	['air', 'terjun', 'laut', 'ciprat', 'jatuh', 'air', 'sejuk']
662	666	Theresya Beatriz	5 tahun lalu	Negatif	air terjun teroan	Wisatanya kurang dirawat. Tidak bersih.  Cenderung biasa saja.  Jika kesini disarankan pagi hari saja	Wisatanya kurang dirawat Tidak bersih Cenderung biasa saja Jika kesini disarankan pagi hari saja	['wisatanya', 'kurang', 'dirawat', 'tidak', 'bersih', 'cenderung', 'biasa', 'saja', 'jika', 'kesini', 'disarankan', 'pagi', 'hari', 'saja']	['wisatanya', 'kurang', 'dirawat', 'tidak', 'bersih', 'cenderung', 'biasa', 'saja', 'jika', 'kesini', 'disarankan', 'pagi', 'hari', 'saja']	['wisatanya', 'dirawat', 'bersih', 'cenderung', 'kesini', 'disarankan', 'pagi']	['wisata', 'rawat', 'bersih', 'cenderung', 'kesini', 'saran', 'pagi']
663	667	Eni Rosita	5 tahun lalu	Positif	air terjun teroan	Baru kali ini aku melihat air terjun langsung kelaut....takjub	Baru kali ini aku melihat air terjun langsung kelauttakjub	['baru', 'kali', 'ini', 'aku', 'melihat', 'air', 'terjun', 'langsung', 'kelauttakjub']	['baru', 'kali', 'ini', 'aku', 'melihat', 'air', 'terjun', 'langsung', 'kelauttakjub']	['kali', 'air', 'terjun', 'langsung', 'kelauttakjub']	['kali', 'air', 'terjun', 'langsung', 'kelauttakjub']
664	668	Andre Rean	5 tahun lalu	Positif	air terjun teroan	Mantap kan bro :v	Mantap kan bro v	['mantap', 'kan', 'bro', 'v']	['mantap', 'kan', 'bro', 'v']	['mantap', 'bro', 'v']	['mantap', 'bro', 'v']
665	669	Arga Fabian	5 tahun lalu	Negatif	air terjun teroan	kurang terawat, fasilitas minim. jarak toilet dengan venue lumayan jauh.	kurang terawat fasilitas minim jarak toilet dengan venue lumayan jauh	['kurang', 'terawat', 'fasilitas', 'minim', 'jarak', 'toilet', 'dengan', 'venue', 'lumayan', 'jauh']	['kurang', 'terawat', 'fasilitas', 'minim', 'jarak', 'toilet', 'dengan', 'venue', 'lumayan', 'jauh']	['terawat', 'fasilitas', 'minim', 'jarak', 'toilet', 'venue', 'lumayan']	['awat', 'fasilitas', 'minim', 'jarak', 'toilet', 'venue', 'lumayan']
666	670	IZMUREEAN	5 tahun lalu	Positif	air terjun teroan	Tempat mudah terjangkau, mungkin kalau lebih bersih sedikit pasti nyaman	Tempat mudah terjangkau mungkin kalau lebih bersih sedikit pasti nyaman	['tempat', 'mudah', 'terjangkau', 'mungkin', 'kalau', 'lebih', 'bersih', 'sedikit', 'pasti', 'nyaman']	['tempat', 'mudah', 'terjangkau', 'mungkin', 'kalau', 'lebih', 'bersih', 'sedikit', 'pasti', 'nyaman']	['mudah', 'terjangkau', 'bersih', 'nyaman']	['mudah', 'jangkau', 'bersih', 'nyaman']
667	671	Hanan Indra Subakti	5 tahun lalu	Positif	air terjun teroan	Air terjunnya langsung k laut mantab deh pokoknya	Air terjunnya langsung k laut mantab deh pokoknya	['air', 'terjunnya', 'langsung', 'k', 'laut', 'mantab', 'deh', 'pokoknya']	['air', 'terjunnya', 'langsung', 'ke', 'laut', 'mantab', 'deh', 'pokoknya']	['air', 'terjunnya', 'langsung', 'laut', 'mantab', 'deh', 'pokoknya']	['air', 'terjun', 'langsung', 'laut', 'mantab', 'deh', 'pokok']
668	672	Helmy Afrul	5 tahun lalu	Positif	air terjun teroan	Obyek foto yang ciamik ?????? ?	Obyek foto yang ciamik	['obyek', 'foto', 'yang', 'ciamik']	['obyek', 'foto', 'yang', 'ciamik']	['obyek', 'foto', 'ciamik']	['obyek', 'foto', 'ciamik']
669	673	Agil	5 tahun lalu	Positif	air terjun teroan	Sangat damai suasananya sejuk pemandangan	Sangat damai suasananya sejuk pemandangan	['sangat', 'damai', 'suasananya', 'sejuk', 'pemandangan']	['sangat', 'damai', 'suasananya', 'sejuk', 'pemandangan']	['damai', 'suasananya', 'sejuk', 'pemandangan']	['damai', 'suasana', 'sejuk', 'pandang']
670	674	Siti Yanti	5 tahun lalu	Positif	air terjun teroan	Eksotik..	Eksotik	['eksotik']	['eksotik']	['eksotik']	['eksotik']
671	675	Billionaire Preneur	5 tahun lalu	Positif	air terjun teroan	Masih alami & bersih	Masih alami bersih	['masih', 'alami', 'bersih']	['masih', 'alami', 'bersih']	['alami', 'bersih']	['alami', 'bersih']
672	676	Awi Frilian	5 tahun lalu	Positif	air terjun teroan	Wisata air terjun turoan	Wisata air terjun turoan	['wisata', 'air', 'terjun', 'turoan']	['wisata', 'air', 'terjun', 'turoan']	['wisata', 'air', 'terjun', 'turoan']	['wisata', 'air', 'terjun', 'turoan']
673	677	Wepa Jupiter	5 tahun lalu	Positif	air terjun teroan	Sangat seruu	Sangat seruu	['sangat', 'seruu']	['sangat', 'seru']	['seru']	['seru']
674	678	Dicky Iwan Setiawan	5 tahun lalu	[p	air terjun teroan	Lokasinya mudah dijangkau,  tidak ada tiket masuk	Lokasinya mudah dijangkau tidak ada tiket masuk	['lokasinya', 'mudah', 'dijangkau', 'tidak', 'ada', 'tiket', 'masuk']	['lokasinya', 'mudah', 'dijangkau', 'tidak', 'ada', 'tiket', 'masuk']	['lokasinya', 'mudah', 'dijangkau', 'tiket', 'masuk']	['lokasi', 'mudah', 'jangkau', 'tiket', 'masuk']
675	679	Marsuqy Sauqy	5 tahun lalu	Positif	air terjun teroan	Sulit ada air terjun jatuhnya ke laut	Sulit ada air terjun jatuhnya ke laut	['sulit', 'ada', 'air', 'terjun', 'jatuhnya', 'ke', 'laut']	['sulit', 'ada', 'air', 'terjun', 'jatuhnya', 'ke', 'laut']	['sulit', 'air', 'terjun', 'jatuhnya', 'laut']	['sulit', 'air', 'terjun', 'jatuh', 'laut']
676	680	Abdul Asis	5 tahun lalu	Positif	air terjun teroan	Baik untuk penelitian ...!	Baik untuk penelitian	['baik', 'untuk', 'penelitian']	['baik', 'untuk', 'penelitian']	['penelitian']	['teliti']
